,URL,Title,Specifications
218,https://www.tudorwatch.com/en/watches/black-bay-date/m79730-0005,Black Bay Date : M79730-0005,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 41 mm steel case with polished and satin finish
Movement : Manufacture Calibre MT5612 (COSC)Self-winding mechanical movement with bidirectional rotor system
Power Reserve : Power reserve of approximately 70 hours
Winding Crown : Screw-down steel winding crown, with the TUDOR rose engraved and black-lacquered, with black anodised aluminium winding crown tube
Waterproofness : Waterproof to 200 m (660 ft)
Bezel : Unidirectional rotating bezel in steel with 60-minute graduated steel disc, black engraved markings
Dial : Black, domed
Crystal : Domed sapphire crystal
Bracelet : Aged black leather strap with folding clasp and safety catch"
219,https://www.tudorwatch.com/en/watches/black-bay-date/m79730-0004,Black Bay Date : M79730-0004,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 41 mm steel case with polished and satin finish
Movement : Manufacture Calibre MT5612 (COSC)Self-winding mechanical movement with bidirectional rotor system
Power Reserve : Power reserve of approximately 70 hours
Winding Crown : Screw-down steel winding crown, with the TUDOR rose engraved and black-lacquered, with black anodised aluminium winding crown tube
Waterproofness : Waterproof to 200 m (660 ft)
Bezel : Unidirectional rotating bezel in steel with 60-minute graduated steel disc, black engraved markings
Dial : Black, domed
Crystal : Domed sapphire crystal
Bracelet : Khaki Fabric strap with buckle"
220,https://www.tudorwatch.com/en/watches/1926/m91451-0002,1926 : M91451-0002,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Silver, embossed decoration, domed, with 5 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel and rose gold bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
221,https://www.tudorwatch.com/en/watches/1926/m91451-0006,1926 : M91451-0006,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Silver, embossed decoration, domed, with 5 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
222,https://www.tudorwatch.com/en/watches/1926/m91451-0001,1926 : M91451-0001,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Silver, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel and rose gold bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
223,https://www.tudorwatch.com/en/watches/1926/m91451-0005,1926 : M91451-0005,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Silver, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
224,https://www.tudorwatch.com/en/watches/1926/m91451-0011,1926 : M91451-0011,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : White, embossed decoration, domed, with 5 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel and rose gold bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
225,https://www.tudorwatch.com/en/watches/1926/m91451-0012,1926 : M91451-0012,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : White, embossed decoration, domed, with 5 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
226,https://www.tudorwatch.com/en/watches/1926/m91451-0009,1926 : M91451-0009,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : White, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel and rose gold bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
227,https://www.tudorwatch.com/en/watches/1926/m91451-0010,1926 : M91451-0010,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : White, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
228,https://www.tudorwatch.com/en/watches/1926/m91451-0004,1926 : M91451-0004,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Black, embossed decoration, domed, with 5 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel and rose gold bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
229,https://www.tudorwatch.com/en/watches/1926/m91451-0008,1926 : M91451-0008,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Black, embossed decoration, domed, with 5 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
230,https://www.tudorwatch.com/en/watches/1926/m91451-0003,1926 : M91451-0003,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Black, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel and rose gold bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
231,https://www.tudorwatch.com/en/watches/1926/m91451-0007,1926 : M91451-0007,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Black, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
232,https://www.tudorwatch.com/en/watches/1926/m91450-0003,1926 : M91450-0003,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Silver, embossed decoration, domed, with 5 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
233,https://www.tudorwatch.com/en/watches/1926/m91450-0007,1926 : M91450-0007,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Silver, embossed decoration, domed, with 5 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
234,https://www.tudorwatch.com/en/watches/1926/m91450-0001,1926 : M91450-0001,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Silver, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
235,https://www.tudorwatch.com/en/watches/1926/m91450-0006,1926 : M91450-0006,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Silver, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
236,https://www.tudorwatch.com/en/watches/1926/m91450-0013,1926 : M91450-0013,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : White, embossed decoration, domed, with 5 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
237,https://www.tudorwatch.com/en/watches/1926/m91450-0014,1926 : M91450-0014,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : White, embossed decoration, domed, with 5 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
238,https://www.tudorwatch.com/en/watches/1926/m91450-0011,1926 : M91450-0011,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : White, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
239,https://www.tudorwatch.com/en/watches/1926/m91450-0012,1926 : M91450-0012,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : White, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
240,https://www.tudorwatch.com/en/watches/1926/m91450-0004,1926 : M91450-0004,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Black, embossed decoration, domed, with 5 diamondsRhodium-plated hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
241,https://www.tudorwatch.com/en/watches/1926/m91450-0009,1926 : M91450-0009,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Black, embossed decoration, domed, with 5 diamondsRhodium-plated hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
242,https://www.tudorwatch.com/en/watches/1926/m91450-0002,1926 : M91450-0002,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Black, embossed decoration, domedRhodium-plated hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
243,https://www.tudorwatch.com/en/watches/1926/m91450-0008,1926 : M91450-0008,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Black, embossed decoration, domedRhodium-plated hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
244,https://www.tudorwatch.com/en/watches/1926/m91450-0005,1926 : M91450-0005,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Opaline, embossed decoration, domedBlue hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
245,https://www.tudorwatch.com/en/watches/1926/m91450-0010,1926 : M91450-0010,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 36 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Opaline, embossed decoration, domedBlue hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
246,https://www.tudorwatch.com/en/watches/1926/m91551-0002,1926 : M91551-0002,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Silver, embossed decoration, domed, with 6 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel and rose gold bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
247,https://www.tudorwatch.com/en/watches/1926/m91551-0006,1926 : M91551-0006,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Silver, embossed decoration, domed, with 6 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
248,https://www.tudorwatch.com/en/watches/1926/m91551-0001,1926 : M91551-0001,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Silver, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel and rose gold bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
249,https://www.tudorwatch.com/en/watches/1926/m91551-0005,1926 : M91551-0005,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Silver, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
250,https://www.tudorwatch.com/en/watches/1926/m91551-0011,1926 : M91551-0011,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : White, embossed decoration, domed, with 6 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel and rose gold bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
251,https://www.tudorwatch.com/en/watches/1926/m91551-0012,1926 : M91551-0012,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : White, embossed decoration, domed, with 6 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
252,https://www.tudorwatch.com/en/watches/1926/m91551-0009,1926 : M91551-0009,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : White, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel and rose gold bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
253,https://www.tudorwatch.com/en/watches/1926/m91551-0010,1926 : M91551-0010,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : White, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
254,https://www.tudorwatch.com/en/watches/1926/m91551-0004,1926 : M91551-0004,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Black, embossed decoration, domed, with 6 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel and rose gold bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
255,https://www.tudorwatch.com/en/watches/1926/m91551-0008,1926 : M91551-0008,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Black, embossed decoration, domed, with 6 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
256,https://www.tudorwatch.com/en/watches/1926/m91551-0003,1926 : M91551-0003,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Black, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel and rose gold bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
257,https://www.tudorwatch.com/en/watches/1926/m91551-0007,1926 : M91551-0007,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth bezel in rose gold, with polished finish
Dial : Black, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
258,https://www.tudorwatch.com/en/watches/1926/m91550-0003,1926 : M91550-0003,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Silver, embossed decoration, domed, with 6 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
259,https://www.tudorwatch.com/en/watches/1926/m91550-0007,1926 : M91550-0007,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Silver, embossed decoration, domed, with 6 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
260,https://www.tudorwatch.com/en/watches/1926/m91550-0001,1926 : M91550-0001,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Silver, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
261,https://www.tudorwatch.com/en/watches/1926/m91550-0006,1926 : M91550-0006,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : Silver, embossed decoration, domedGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Brown leather strap with folding clasp"
262,https://www.tudorwatch.com/en/watches/1926/m91550-0013,1926 : M91550-0013,"Five year Guarantee : Five-year transferable guarantee with no registration or periodic maintenance checks required
Case : 39 mm steel case with polished finish
Movement : Self-winding mechanical movement, Calibre T601
Power Reserve : Power reserve of approximately 38 hours
Winding Crown : Steel screw-down winding crown with the TUDOR logo in relief
Waterproofness : Waterproof to 100 m (330 ft)
Bezel : Smooth steel bezel with polished finish
Dial : White, embossed decoration, domed, with 6 diamondsGold hour markers and handsDate at 3 o'clock
Crystal : Sapphire crystal
Bracelet : Steel bracelet, 7 rows, satin-brushed external links, polished centre links, with folding clasp and safety catch"
